# jls-ledger.tsv — every leaf section of java-langspec-1.0.pdf, with its coverage status.
#
# Transcribed from the spec's own table of contents (PDF pp. 7-19, printed vii-xix).
# This file is the WHOLE against which coverage is measured: a subset chosen by hand is
# indistinguishable from completeness unless the whole is written down first.
#
# status: COVERED | N/A | UNCOVERED    (default UNCOVERED; there is no fourth value)
#   COVERED  -> reason_or_templates lists the template ids exercising it (computed, not typed)
#   N/A      -> reason_or_templates is a written reason citing spec text or a TESTED behaviour
#   UNCOVERED-> the honest default
#
# Checked by conformance/check-ledger (gapless numbering, monotone pages, chapter anchoring).
#
# section	title	page	status	reason_or_templates
15.13.2	Postfix Increment Operator ++	345	UNCOVERED		postfix ++ yields the value before the increment and narrows the sum back to the variable's type (`byte b=127; b++;` leaves -128)
15.13.3	Postfix Decrement Operator --	345	UNCOVERED		postfix -- yields the value before the decrement, with the difference narrowed back to the variable's type
15.14	Unary Operators	346	UNCOVERED		unary operators group right to left, so `-~x` means `-(~x)`
15.14.1	Prefix Increment Operator ++	347	UNCOVERED		prefix ++ yields the value after the increment, narrowed back to the variable's type
15.14.2	Prefix Decrement Operator --	348	UNCOVERED		prefix -- yields the value after the decrement, narrowed back to the variable's type
15.14.3	Unary Plus Operator +	348	UNCOVERED		unary + performs unary numeric promotion and yields a value, not a variable (`+someByte` has type int)
15.14.4	Unary Minus Operator -	349	UNCOVERED		negating the most negative int/long returns itself with no exception, and -0.0 differs from 0.0-x for x==+0.0
15.14.5	Bitwise Complement Operator ~	349	UNCOVERED		~x equals (-x)-1 on the promoted operand
15.14.6	Logical Complement Operator !	349	UNCOVERED		! yields true for false and false for true
15.15	Cast Expressions	350	COVERED	Ch10b	a reference cast that is impermissible at run time throws ClassCastException; the result is a value, not a variable
15.16	Multiplicative Operators	351	UNCOVERED		*, / and % are left-associative and apply binary numeric promotion, so `10/3*3` is 9 and byte*byte is int arithmetic
15.16.1	Multiplication Operator *	351	UNCOVERED		integer multiplication overflow keeps the low-order bits and never throws; IEEE 754 rules govern NaN/infinity/zero products
15.16.2	Division Operator /	352	UNCOVERED		integer division truncates toward zero, MIN_VALUE/-1 is MIN_VALUE, and division by integer zero throws ArithmeticException while float division never throws
15.16.3	Remainder Operator %	353	UNCOVERED		integer remainder takes the dividend's sign and satisfies (a/b)*b+(a%b)==a; %0 throws ArithmeticException for integers but float % never throws
15.17	Additive Operators	355	UNCOVERED		+ is String concatenation when either operand is a String and is left-associative, so `1+2+" fiddlers"` is "3 fiddlers" but `"fiddlers "+1+2` is "fiddlers 12"
15.17.1	String Concatenation Operator +	355	UNCOVERED		concatenation produces a newly created String whose left operand's characters precede the right operand's
15.17.1.1	String Conversion	355	UNCOVERED		string conversion boxes primitives and calls toString; a null reference — and a toString that returns null — become the string "null"
15.17.1.2	Optimization of String Concatenation	356	N/A	the section grants only implementation latitude ('An implementation may choose to perform conversion and concatenation in one step', 'may use the StringBuffer class or a similar technique'); it imposes no required result, and the whole point of the permission is that eliminating intermediate String objects leaves the program's observable values unchanged	
15.17.1.3	Examples of String Concatenation	356	UNCOVERED		worked concatenation results — `"The square root of 2 is " + Math.sqrt(2)` and the left-associative fiddlers/Bottles outputs — are exact expected strings
15.17.2	Additive Operators (+ and -) for Numeric Types	358	UNCOVERED		integer +/- wrap on overflow without throwing; IEEE 754 rules give NaN for opposite infinities, +0.0 for opposite-sign zeros, and a-b == a+(-b)
15.18	Shift Operators	359	UNCOVERED		shift distance is masked to 5 bits (int) or 6 bits (long), each operand is promoted separately so the result type is the left operand's, >> sign-extends and >>> zero-extends
15.19	Relational Operators	360	UNCOVERED		relational expressions have type boolean and are left-associative, so `a<b<c` is rejected
15.19.1	Numerical Comparison Operators <, <=, >, and >=	361	UNCOVERED		any comparison with NaN is false, and -0.0<0.0 is false while -0.0<=0.0 is true
15.19.2	Type Comparison Operator instanceof	361	UNCOVERED		`x instanceof T` is false for null and true exactly when the cast would not raise ClassCastException; a provably impossible instanceof is a compile-time error
15.20	Equality Operators	362	UNCOVERED		equality expressions are boolean and left-associative, so `a==b==c` means `(a==b)==c` and `a!=b` equals `!(a==b)`
15.20.1	Numerical Equality Operators == and !=	363	UNCOVERED		NaN==NaN is false and NaN!=NaN is true, -0.0==0.0 is true, and each infinity compares equal only to itself
15.20.2	Boolean Equality Operators == and !=	364	UNCOVERED		boolean == is true iff both operands are the same, and != behaves exactly as ^
15.20.3	Reference Equality Operators == and !=	364	UNCOVERED		reference == tests object identity, so two distinct String objects with the same characters compare false while equals() is true
15.21	Bitwise and Logical Operators	365	UNCOVERED		&, ^ and | are left-associative with & highest and | lowest precedence, and mixing a numeric with a boolean operand is rejected
15.21.1	Integer Bitwise Operators &, ^, and |	365	UNCOVERED		integer &, ^, | compute bitwise AND/XOR/OR on the promoted operands (0xff00 & 0x0f0f == 0x0f00)
15.21.2	Boolean Logical Operators &, ^, and |	365	UNCOVERED		boolean &, ^, | give the boolean truth tables and always evaluate both operands (no short-circuit)
15.22	Conditional-And Operator &&	366	UNCOVERED		&& evaluates its right operand only when the left is true
15.23	Conditional-Or Operator ||	366	UNCOVERED		|| evaluates its right operand only when the left is false
15.24	Conditional Operator ? :	367	UNCOVERED		?: is right-associative, evaluates only the chosen operand, and converts the result to the computed type (byte/short → short; int constant representable in T → T; otherwise binary numeric promotion or the reference conversion)
15.25	Assignment Operators	369	UNCOVERED		assignment is right-associative and the expression's value is the variable's value after the assignment; a final variable cannot be assigned
15.25.1	Simple Assignment Operator =	369	UNCOVERED		for an array target the order is array reference, index, right-hand side, then NullPointerException, then IndexOutOfBoundsException, then ArrayStoreException on an incompatible reference store
15.25.2	Compound Assignment Operators	374	UNCOVERED		E1 op= E2 means E1 = (T)((E1) op (E2)) with E1 evaluated once and an implicit narrowing cast (`short x=3; x+=4.6;` gives 7), and for an array target the null and bounds checks happen BEFORE the right-hand side is evaluated
15.26	Expression	381	UNCOVERED		Java has no comma operator, so an expression list is not an Expression and `x = (a, b)` is rejected
15.27	Constant Expression	381	COVERED	Ch15	which expressions are compile-time constants (literals, casts to primitive/String, the listed operators, final variables with constant initializers), which is what makes them legal case labels and eligible for narrowing assignment conversion
16.1	Definite Assignment and Expressions	386	UNCOVERED		an access to a local variable not definitely assigned by the expression rules is a compile-time error (accept/reject of the whole program)
16.1.1	Boolean Constant Expressions	386	UNCOVERED		a boolean constant condition makes the branch it can never take vacuously definitely-assigned (`while(true){k=n;break;}` compiles)
16.1.2	Boolean-valued Expressions	386	UNCOVERED		a boolean expression assigns V after it only if V is assigned both when-true and when-false; a bare name/literal assigns nothing
16.1.3	The Boolean Operator &&	386	UNCOVERED		`a && (k=e)>0` leaves k definitely assigned when true but not when false
16.1.4	The Boolean Operator ||	387	UNCOVERED		`a || (k=e)>0` leaves k definitely assigned when false but not when true
16.1.5	The Boolean Operator !	387	UNCOVERED		`!a` swaps the when-true/when-false assignment facts of a
16.1.6	The Boolean Operator &	387	UNCOVERED		non-short-circuit `&` evaluates b unconditionally, so an assignment in b counts after the whole expression
16.1.7	The Boolean Operator |	388	UNCOVERED		non-short-circuit `|` evaluates b unconditionally, so an assignment in b counts after the whole expression
16.1.8	The Boolean Operator ^	388	UNCOVERED		`a ^ b` assigns V when-true/when-false from the cross-combinations of a's and b's facts
16.1.9	The Boolean Operator ==	389	UNCOVERED		`a == b` on booleans propagates assignment facts by cross-combination (true from a-true∧b-false, etc.)
16.1.10	The Boolean Operator !=	389	UNCOVERED		`a != b` follows the `^` rules, so an assignment inside a boolean `!=` operand is tracked identically
16.1.11	The Boolean Operator ? :	389	UNCOVERED		boolean-valued `a ? b : c` is definitely assigned when true only if both arms give V when true
16.1.12	The Conditional Operator ? :	390	UNCOVERED		`a ? (k=1) : (k=2)` definitely assigns k, but assigning in only one arm does not
16.1.13	Boolean Assignment Expressions	390	UNCOVERED		boolean-valued `b = e` / `b &= e` makes the target definitely assigned, and the when-true/when-false facts come from the RHS
16.1.14	Other Assignment Expressions	391	UNCOVERED		`V = e` makes V definitely assigned after; compound `V += e` requires V assigned before
16.1.15	Operators ++ and --	392	UNCOVERED		`k++` on an unassigned local is a compile-time error, but V is definitely assigned after ++V/V++
16.1.16	Other Expressions	392	UNCOVERED		left-to-right evaluation order fixes definite assignment: an assignment in an earlier argument/receiver/index counts for later subexpressions
16.2	Definite Assignment and Statements	393	UNCOVERED		statement-level flow decides whether a later access compiles: assignment must occur on every path to the access
16.2.1	Empty Statements	393	UNCOVERED		an empty statement assigns nothing; a read after `int k; ;` is still a compile-time error
16.2.2	Blocks	393	UNCOVERED		a block's assignment state flows statement to statement, and out of the last statement to after the block
16.2.3	Local Variable Declaration Statements	393	UNCOVERED		`int k = 3;` definitely assigns k, while `int k;` does not, and a later declarator's initializer may not read an earlier undeclared/unassigned one
16.2.4	Labeled Statements	394	UNCOVERED		a labeled statement definitely assigns V only if every `break L` that exits it also has V assigned
16.2.5	Expression Statements	394	UNCOVERED		an expression statement propagates its expression's assignment fact to after the `;`
16.2.6	if Statements	394	UNCOVERED		assigning in both the then and else branches definitely assigns V; assigning in only one branch is a compile-time error
16.2.7	switch Statements	395	UNCOVERED		a switch definitely assigns V only if the last statement assigns it, every exiting break assigns it, and case-labeled statements do not inherit the predecessor's fact
16.2.8	while Statements	395	UNCOVERED		`while(true){k=1;break;}` definitely assigns k via the break rule, while a plain `while(c) k=1;` does not
16.2.9	do Statements	395	UNCOVERED		a do-body runs at least once, so `do k=1; while(c);` definitely assigns k, and every exiting break must too
16.2.10	for Statements	396	UNCOVERED		`for(;;){...break;}` with no condition definitely assigns V through the break rule; a for with a condition does not assign from its body
16.2.10.1	Initialization Part	396	UNCOVERED		the for-init (declaration or expression list) assignment is visible to the condition, body, and after the loop
16.2.10.2	Incrementation Part	397	UNCOVERED		the incrementation part requires V assigned before it via the body and every exiting continue, and propagates its own assignments
16.2.11	break, continue, return, and throw Statements	397	UNCOVERED		break/continue/return/throw never complete normally, so `if(c) k=1; else return;` leaves k definitely assigned afterwards
16.2.12	synchronized Statements	397	N/A	specifies the definite-assignment rule for the `synchronized` statement, which the target (Java 1.0 minus synchronized, no threads) does not accept — no program on this target can contain the construct	
16.2.13	try Statements	398	UNCOVERED		V is definitely assigned after a try only if assigned in the try block and every catch block, or assigned in the finally block
17.1	Terminology and Framework	401	N/A	Definitional prose only: names variable/main memory/working memory and the eight actions (use, assign, load, store, read, write, lock, unlock); states no rule a program can violate or observe.	
17.2	Execution Order	403	N/A	Constrains ordering between a thread's actions and main-memory read/write/lock actions; with a single thread working memory and main memory are indistinguishable, so no ordering is observable.	
17.3	Rules about Variables	404	UNCOVERED		A write is never lost: use/assign happen in program order and a read of a variable yields the most recently assigned value (field, array element, local) even across loops and calls.
17.4	Nonatomic Treatment of double and long	405	N/A	The 32-bit split of double/long is observable only when two threads concurrently assign the same non-volatile variable; single-threaded, a load always reassembles the value just stored.	
17.5	Rules about Locks	406	N/A	Rules on lock/unlock action counts; locks are acquired only via synchronized, which this target excludes, so no program can perform a lock action.	
17.6	Rules about the Interaction of Locks and Variables	407	N/A	Flush-on-unlock / invalidate-on-lock rules; they are predicated on lock and unlock actions, which cannot occur without synchronized.	
17.7	Rules for Volatile Variables	407	N/A	The extra volatile ordering (one main-memory touch per use/assign, master-copy order) is observable only by another thread; single-threaded, volatile and non-volatile access are indistinguishable.	
17.8	Prescient Store Actions	408	N/A	An explicit implementation-latitude relaxation permitting early stores; its effect is visible only to a second, improperly synchronized thread.	
17.9	Discussion	408	N/A	Commentary on locking conventions and what the volatile rules amount to; contains no normative rule of its own.	
17.10	Example: Possible Swap	409	N/A	Worked example requiring two threads calling hither/yon concurrently, with and without synchronized; neither construct exists on this target.	
17.11	Example: Out-of-Order Writes	413	N/A	Worked example requiring two threads calling to/fro concurrently to observe writes reordered; unreachable without threads.	
17.12	Threads	415	N/A	Describes Thread/ThreadGroup creation, start and priority scheduling; those classes and thread creation are not part of this runtime.	
17.13	Locks and Synchronization	415	N/A	Specifies the implicit lock/unlock of the synchronized statement and synchronized methods, and deadlock latitude; synchronized is excluded from the target.	
17.14	Wait Sets and Notification	416	N/A	Wait-set semantics of Object.wait/notify/notifyAll, which require a held lock and a second thread to notify; neither exists on this target.	
18.1	The Text of a Documentation Comment	419	N/A	Rules for how a doc generator strips leading '*' and splits comment text into lines; the compiler discards the whole comment as §3.7 whitespace, so no compiled program can observe the extracted text.	
18.2	HTML in a Documentation Comment	420	N/A	Which HTML markers (<H1>-<H6>, <HR>) are reserved inside comment text — a formatting convention for the doc generator's output pages; no compiler or runtime behaviour depends on it.	
18.3	Summary Sentence and General Description	420	N/A	Where the summary sentence ends (first period + blank/tab/terminator, or first tagline) — affects only the generated web page's prose; invisible to javelinac and javelina.	
18.4	Tagged Paragraphs	420	N/A	Defines '@' at line start as beginning a tagged paragraph and how far it extends; parsed only by the documentation processor, never by the language's lexer beyond comment skipping.	
18.4.1	The @see Tag	421	N/A	@see cross-reference syntax (Class#member, argument lists, <a href>) is resolved by the doc tool for hyperlinking; no name resolution or code generation consults it.	
18.4.2	The @author Tag	421	N/A	@author paragraph has 'no special internal structure' and may repeat — pure authorship metadata for generated pages, absent from compiler input semantics.	
18.4.3	The @version Tag	422	N/A	@version paragraph has no internal structure and is limited to at most one per comment — a doc-tool cardinality convention, not a compile-time or runtime rule.	
18.4.4	The @param Tag	422	N/A	@param naming and ordering conventions for method/constructor parameters are advisory ('the usual convention is'); parameter semantics come from the declaration, not the comment.	
18.4.5	The @return Tag	422	N/A	@return paragraph for non-void methods, at most one per comment — descriptive text for the generated page; the actual returned value is fixed by §14.16.	
18.4.6	The @exception Tag	422	N/A	@exception names an exception class and its circumstances as free text; the checked-exception contract that a program can actually observe comes from the `throws` clause (§8.4.4), not this tag.	
18.5	Example	423	N/A	An illustrative listing of java.lang.Object source with its doc comments; the only behaviour it shows is Object's methods (specified in §20.1) and wait/notify monitor methods, which are excluded threads/locks on this target.	
19.1	Grammatical Difficulties	433	N/A	body is the single lead-in sentence "There are five problems with the grammar presented in preceding chapters" (p. 433), naming its subsections; it states no rule a program's compilation or execution can exhibit	
19.1.1	Problem #1: Names Too Specific	433	N/A	explains that PackageName/TypeName/ExpressionName/MethodName/AmbiguousName defeat one-token lookahead (`class Problem1 { int m() { hayden.`) and are collapsed into a single Name, with "A later stage of compiler analysis then sorts out the precise role of each name"; both illustrated programs are legal under the S6.5 reclassification rules whatever parsing technique is used, so the reformulation changes nothing observable	
19.1.2	Problem #2: Modifiers Too Specific	435	N/A	collapses ClassModifiers/FieldModifiers/MethodModifiers/ConstructorModifiers/InterfaceModifiers/ConstantModifiers into one Modifiers because `public static int` cannot be reduced with one-token lookahead; which modifiers are legal in a given context stays fixed by S8.1.2/S8.3.1/S8.4.3/S8.6.3/S9.1.2/S9.3 — this section only relocates that check into "a later stage", an internal staging choice	
19.1.3	Problem #3: Field Declaration versus Method Declaration	437	N/A	eliminates the ResultType production so `class Problem3 { int julie` need not be decided at `int`, giving MethodHeader separate Type/void alternatives; a pure LR-conflict remedy — exactly the same field and method declarations are legal before and after	
19.1.4	Problem #4: Array Type versus Array Access	438	N/A	splits ArrayType into PrimitiveType[] / Name[] / ArrayType[] so `peter[` need not be decided at one token of lookahead; parser-construction only — no program can distinguish the two formulations of the same array-type syntax	
19.1.5	Problem #5: Cast versus Parenthesized Expression	438	N/A	reworks CastExpression into `( Expression ) UnaryExpressionNotPlusMinus` etc., which deliberately over-accepts: `(int[])+3` and `(matthew+1)baz` "must then be weeded out and rejected by a later stage of compiler analysis" (p. 439). Those forms are already underivable from S15.15's own productions, so their rejection is an S15 rule; this section only instructs an LALR(1) implementor to add a filter for an artifact of its own reformulation	
19.2	Productions from §2.3: The Syntactic Grammar	440	N/A	a single production, `Goal: CompilationUnit` — a start symbol supplied for the grammar tool, restating S2.3/S7.3; no program can observe which nonterminal a parser is started from	
19.3	Productions from §3: Lexical Structure	440	N/A	restates S3.10's Literal alternatives verbatim; the legal literal forms and their values are S3.10 rules and this presentation accepts exactly the same tokens, so the section adds no behaviour of its own	
19.4	Productions from §4: Types, Values, and Variables	440	N/A	restates S4's type productions except that ClassOrInterfaceType reduces to Name and ClassType/InterfaceType reduce to ClassOrInterfaceType — erasing a distinction the parser can no longer draw and that S6.5 name reclassification restores; the same source text is accepted either way	
19.5	Productions from §6: Names	441	N/A	restates S6.2's Name/SimpleName/QualifiedName productions verbatim (the collapse adopted in 19.1.1); the same identifier sequences parse under either presentation, so nothing distinguishes this section from its absence	
19.6	Productions from §7: Packages	442	N/A	restates S7.3-S7.5's CompilationUnit, PackageDeclaration, ImportDeclaration and TypeDeclaration productions with Name substituted for PackageName/TypeName; which package and import declarations are legal is an S7.5 rule, and this presentation accepts the same source text	
19.7	Productions Used Only in the LALR(1) Grammar	442	N/A	defines Modifiers/Modifier, a nonterminal that exists only in this grammar and admits every modifier in every position (transient on a method, synchronized on a field); a conformant compiler must still reject those by S8/S9, so the section's productions cannot be exercised as written	
19.8	Productions from §8: Classes	443	N/A	a bare heading (p. 442) with no prose and no productions of its own — all content is in 19.8.1-19.8.5; there is no rule here to observe	
19.8.1	Productions from §8.1: Class Declaration	443	N/A	restates S8.1's ClassDeclaration/Super/Interfaces/InterfaceTypeList/ClassBody productions with Modifiers substituted; the accepted class declarations are identical, so the section states no rule of its own	
19.8.2	Productions from §8.3: Field Declarations	443	N/A	restates S8.3's FieldDeclaration/VariableDeclarators/VariableDeclarator/VariableDeclaratorId/VariableInitializer verbatim apart from the Modifiers substitution; the same declarations parse either way	
19.8.3	Productions from §8.4: Method Declarations	444	N/A	restates S8.4's MethodDeclaration/MethodHeader/MethodDeclarator/FormalParameterList/Throws/MethodBody with the 19.1.3 ResultType split; the set of legal method declarations is unchanged and still governed by S8.4	
19.8.4	Productions from §8.5: Static Initializers	444	N/A	a single production, `StaticInitializer: static Block`, identical to S8.5's; the presentation is the same text and imposes no rule beyond S8.5	
19.8.5	Productions from §8.6: Constructor Declarations	445	N/A	restates S8.6/S8.6.5's ConstructorDeclaration/ConstructorDeclarator/ConstructorBody/ExplicitConstructorInvocation verbatim apart from Modifiers; the accepted constructor syntax is unchanged	
19.9	Productions from §9: Interfaces	445	N/A	a bare heading (p. 445) with no prose and no productions of its own — all content is in 19.9.1; there is nothing here to exercise	
19.9.1	Productions from §9.1: Interface Declarations	445	N/A	restates S9.1's InterfaceDeclaration/ExtendsInterfaces/InterfaceBody/InterfaceMemberDeclaration/ConstantDeclaration/AbstractMethodDeclaration with Modifiers substituted; the same interface declarations parse under either presentation	
19.10	Productions from §10: Arrays	446	N/A	restates S10.6's ArrayInitializer and VariableInitializers productions verbatim, trailing comma included; the section states no rule beyond the syntax S10.6 already fixes	
19.11	Productions from §14: Blocks and Statements	446	N/A	restates S14's Block/Statement productions, NoShortIf split and all, as a second presentation of the same statement syntax (its SynchronizedStatement alternative is additionally outside the target, which is Java 1.0 minus synchronized); no program's parse differs between the two presentations	
19.12	Productions from §15: Expressions	450	N/A	restates S15's expression productions carrying the 19.1.4/19.1.5 reformulations, so it derives non-programs such as `(matthew+1)baz` that a conformant compiler must reject — its productions cannot be asserted as accepted, and where it does not over-generate it duplicates S15's own syntax, which owns the legal expression forms	
20.1	The Class java.lang.Object	458	UNCOVERED		Object.java present in compiler/lib/java/lang/; a program can assert getClass()/getName(), the toString() "name@hex-hashCode" form, equals reflexivity/symmetry/null-false, the equals-implies-equal-hashCode contract, and clone()'s shallow copy vs CloneNotSupportedException. (wait/notify/finalize are thread/GC-latitude, but the section as a whole is observable.)
20.2	The Interface java.lang.Cloneable	465	UNCOVERED		Cloneable.java present in compiler/lib/java/lang/; the marker is observable — Object.clone() on a non-Cloneable class throws CloneNotSupportedException, a Cloneable class gets a field-wise shallow copy, and arrays behave as Cloneable.
20.3	The Class java.lang.Class	466	UNCOVERED		Class.java present in compiler/lib/java/lang/; known answers assertable: getName() == "java.lang.Object", array names "[Ljava.lang.Object;"/"[[[[[[[I", isInterface(), getSuperclass()==null for Object, getInterfaces() order matching the implements clause, toString() == "class "/"interface " + getName(), newInstance() and forName().
20.4	The Class java.lang.Boolean	469	UNCOVERED		Boolean.java present in compiler/lib/java/lang/; known answers: TRUE/FALSE constants, Boolean("True") true vs Boolean("yes") false (case-insensitive, null-safe), toString/equals/hashCode/booleanValue and valueOf round-trips.
20.5	The Class java.lang.Character	471	UNCOVERED		Character.java (+ CharacterData.java) present in compiler/lib/java/lang/; MIN_VALUE/MAX_VALUE/MIN_RADIX/MAX_RADIX constants, the Unicode-attribute-table classifiers (isDefined/isLetter/isDigit/isUpperCase/isSpace...), toLowerCase/toUpperCase/toTitleCase mappings, and digit/forDigit radix round-trips are all known-answer assertable.
20.6	The Class java.lang.Number	487	UNCOVERED		Number.java present in compiler/lib/java/lang/; the abstract contract is observable through its subclasses — a Number reference dispatching intValue/longValue/floatValue/doubleValue must yield the §5.1.2/§5.1.3 conversion of the wrapped value.
20.7	The Class java.lang.Integer	488	UNCOVERED		Integer.java present in compiler/lib/java/lang/; MIN_VALUE/MAX_VALUE boundary constants, toString(i,radix) digit alphabet and '-' sign rule, toHexString/toOctalString/toBinaryString, parseInt/valueOf round-trips and NumberFormatException on bad input, equals/hashCode == the int value.
20.8	The Class java.lang.Long	495	UNCOVERED		Long.java present in compiler/lib/java/lang/; MIN_VALUE/MAX_VALUE boundaries, the specified hashCode == (int)(v^(v>>>32)), radix toString/parseLong/valueOf round-trips with NumberFormatException, and the intValue() §5.1.3 narrowing.
20.9	The Class java.lang.Float	503	UNCOVERED		Float.java (+ FloatingDecimal/BinaryToASCIIBuffer) present in compiler/lib/java/lang/; MIN_VALUE/MAX_VALUE/NaN/±INFINITY equal the stated intBitsToFloat bit patterns, floatToIntBits/intBitsToFloat round-trip, isNaN/isInfinite, and toString/valueOf string round-trips.
20.10	The Class java.lang.Double	510	UNCOVERED		Double.java present in compiler/lib/java/lang/; MIN_VALUE/MAX_VALUE/NaN/±INFINITY equal the stated longBitsToDouble bit patterns, doubleToLongBits/longBitsToDouble round-trip, isNaN/isInfinite, and toString/valueOf round-trips.
20.11	The Class java.lang.Math	517	UNCOVERED		Math.java present in compiler/lib/java/lang/ (fdlibm transcendentals ported); E and PI constants, the enumerated NaN/±0/±infinity special cases for sin/cos/tan/asin/acos/atan/exp/log/sqrt/pow/IEEEremainder, and exact ceil/floor/rint/round/abs/min/max answers are all assertable.
20.12	The Class java.lang.String	531	UNCOVERED		String is implemented (compiler/lib/java/lang/String.java, 244 lines): known answers for length/charAt/indexOf/lastIndexOf/substring/concat/replace/trim/case-mapping, compareTo and equalsIgnoreCase orderings, valueOf round-trips for every primitive, boundary IndexOutOfBounds and NullPointerException, and intern() identity.
20.13	The Class java.lang.StringBuffer	548	UNCOVERED		StringBuffer is implemented (compiler/lib/java/lang/StringBuffer.java, 131 lines): append/insert/reverse/setLength/setCharAt sequence results, capacity vs length invariant, getChars copy-out, and the specified IndexOutOfBounds/NegativeArraySize boundaries; also the target of + string concatenation.
20.14	The Class java.lang.ClassLoader	558	UNCOVERED		ClassLoader is a 5-line stub; the class is implementable (defineClass/loadClass over the module registry) and is UNWRITTEN, not unobservable
20.15	The Class java.lang.Process	561	UNCOVERED		Process has no source; reachable only via Runtime.exec, which is itself unwritten — an implementation gap, not an inapplicable one
20.16	The Class java.lang.Runtime	563	UNCOVERED		Runtime has no source, yet gc/exit/totalMemory/freeMemory are all observable on this target — unwritten, not unobservable
20.17	The Class java.lang.SecurityManager	569	UNCOVERED		SecurityManager is a 5-line stub; its check* methods are ordinary Java and observable — unwritten
20.18	The Class java.lang.System	579	UNCOVERED		System is implemented (compiler/lib/java/lang/System.java, 124 lines): arraycopy element results including self-overlap, ArrayStoreException on incompatible element kinds and the IndexOutOfBounds range checks; in/out/err stream identity and printed output; getProperty/getProperties/setProperties over the spec's key set; currentTimeMillis and exit status.
20.19	The Interface java.lang.Runnable	586	N/A	Runnable exists to be handed to a Thread (§20.20). §17 threads are outside this target, so no program can ever run one — the interface is declarable but not observable.	
20.20	The Class java.lang.Thread	587	N/A	§17 threads are outside this target (Java 1.0 minus synchronized; no threads in this embedding), so no program can create, start or join one.	
20.21	The Class java.lang.ThreadGroup	602	N/A	A ThreadGroup groups Threads (§20.20), which this target has no way to create — §17 is outside the implemented language.	
20.22	The Class java.lang.Throwable and its Subclasses	611	UNCOVERED		Throwable is implemented (compiler/lib/java/lang/Throwable.java) along with the full §20.22 exception/error hierarchy in compiler/lib/java/lang/: getMessage returning the saved string or null, toString's exact 'class-name: message' vs bare class-name form, printStackTrace writing that header to System.err or a given PrintStream, and the catch-by-supertype relationships of every listed predefined class.
20.23	The Class java.lang.ExceptionInInitializerError	614	UNCOVERED		ExceptionInInitializerError is implemented (compiler/lib/java/lang/ExceptionInInitializerError.java): getException returns the saved Throwable for the Throwable ctor and null for the no-arg and String ctors, getMessage is null for the Throwable ctor, and a failing static initializer (§12.4.2) makes it observable at a catch site.
21.1	The Interface java.util.Enumeration	617	UNCOVERED		Enumeration.java present in compiler/lib/java/util/; a program can assert hasMoreElements/nextElement deliver every element in order and that nextElement past the end throws NoSuchElementException
21.2	The Class java.util.BitSet	618	UNCOVERED		BitSet.java present in compiler/lib/java/util/; set/clear/get, growth on out-of-range set, negative index IndexOutOfBoundsException, and/or/xor results, the specified hashCode algorithm and the "{2, 4, 10}" toString form are all assertable
21.3	The Class java.util.Date	622	UNCOVERED		Date.java present in compiler/lib/java/util/; getTime/setTime round-trip, UTC() known answers, field rollover (Jan 32 = Feb 1), before/after/equals/hashCode and the fixed-width toGMTString form are assertable
21.4	The Class java.util.Dictionary	633	UNCOVERED		Dictionary.java present in compiler/lib/java/util/; a program can subclass it and assert the abstract contract via Hashtable — size/isEmpty, put returning the previous element, remove returning the removed one, null key NullPointerException
21.5	The Class java.util.Hashtable	635	UNCOVERED		Hashtable.java present in compiler/lib/java/util/; put/get/remove/containsKey/contains known answers, size after rehash growth, clear, clone independence and keys()/elements() enumerations are assertable
21.6	The Class java.util.Properties	639	UNCOVERED		Properties.java present in compiler/lib/java/util/; getProperty defaults-chain lookup, propertyNames listing each key once, and load/save round-trip over the java.io byte-array streams (escapes, continuation lines, # comments) are assertable
21.7	The Class java.util.Observable	643	UNCOVERED		Observable.java present in compiler/lib/java/util/; addObserver/deleteObserver/countObservers, setChanged/hasChanged/clearChanged state and notifyObservers invoking update then clearing the mark are assertable — the spec states this mechanism is unrelated to threads
21.8	The Interface java.util.Observer	645	UNCOVERED		Observer.java present in compiler/lib/java/util/; a program can implement it and assert update() receives the notifying Observable and the arg passed to notifyObservers
21.9	The Class java.util.Random	646	UNCOVERED		Random.java present in compiler/lib/java/util/; the spec pins the exact LCG, so setSeed followed by nextInt/nextLong/nextFloat/nextDouble/nextGaussian yields a fixed known sequence that is assertable bit-for-bit
21.10	The Class java.util.StringTokenizer	651	UNCOVERED		StringTokenizer.java present in compiler/lib/java/util/; countTokens and the token sequence for default whitespace delimiters, an explicit delim set, returnTokens=true, and mid-stream nextToken(delim) are assertable
21.11	The Class java.util.Vector	654	UNCOVERED		Vector.java present in compiler/lib/java/util/; add/insert/remove index shifting, setSize null-fill, capacity/ensureCapacity/trimToSize growth rule, indexOf/lastIndexOf, copyInto, the "[a, b, c]" toString and IndexOutOfBounds/NoSuchElement throws are assertable
21.12	The Class java.util.Stack	661	UNCOVERED		Stack.java present in compiler/lib/java/util/; push/pop LIFO order, peek not removing, empty(), and search() returning 1-based distance from the top are assertable
21.13	The Class java.util.EmptyStackException	663	UNCOVERED		EmptyStackException.java present in compiler/lib/java/util/; a program can assert pop/peek on an empty Stack throws it, that it is catchable as RuntimeException, and that getMessage() is null
